# I am a comment line. Either hex format works, prefixed or non prefixed.
# 0xdeadbeef,a\dead\beef
# deadc0de,a\dead\code
0xe79e610ec3a8776b,content/planet_forest_primordial/assets/terrain_materials/textures_packed/primordial_field_displacement
0xba922ea661677dd,content/planet_desert_savanna/assets/terrain_materials/textures_packed/savanna_bot_road_albedo
0x23b54e9e34797831,content/levels/ship_hub-cubemaps/reflection_probe_specular_bake
0x2b23e13f024a786a,core/stingray_renderer/shader_libraries/post_processing
0x953c4fdb8c2e7880,core/stingray_renderer/shading_environment_components/auto_exposure
0xf88d6f082fcd78bd,content/audio/haz_frozenflowers
0x5015467d918378bf,content/art_shared/textures/customization/material_library/detail_tilers/customization_detail_tiler_array
0xb4ca4c5b922f7965,content/fac_helldivers/discoverables/health_pack_discoverable_01/health_pack_discoverable_01
0xd58d68d01ec779d3,content/audio/obj_oil_pickup
0x10f1cd84d8fe7a2e,content/audio/foley_player_surface_media_glass
0xd58e2aa563e7ab8,content/audio/p18_redeemer
0x4b0d4dbf17687ae3,content/audio/obj_prospecting_drill
0x6c246392ca697b23,content/audio/obj_central_core_drill
0xb64401c1d0ed7b71,core/editor_slave/units/skydome/skydome
0x441efe711cd07bdb,content/env_shared/assets/terrain_materials/textures/neutral_illuminate_stone_albedo
0xff92d952f79b7c5b,content/audio/rev_gameplay
0x7ac318bfee7d7cea,content/env_shared_arctic/assets/weathering/arctic_weathering_albedo_graded
0x9c135bf966c37d04,content/planet_desert_rocky/assets/terrain_materials/textures_packed/rocky_dirt_rough_albedo
0xef452a78cfa07dfd,rendering/shader_libraries/palette
0x5f306923945f7ed0,content/audio/wep_sg225_breaker
0x57db57121f3e7ed2,content/objectives/obj_common/truth_transmitter/truth_transmitter_tower_screen_03
0x8c56e6464f597f91,core/stingray_renderer/shading_environment_components/directional_light_2
0x48925fbc509803d,content/planet_desert_sandy/assets/terrain_materials/textures_packed/sandy_heavy_pebbles_displacement
0x309fca926f088065,core/units/primitives/cylinder_primitive
0x58647f487cb18099,core/stingray_renderer/light_baker/light_baker
0xb9929455947380aa,content/planet_forest_primordial/assets/terrain_materials/textures_packed/primordial_generic_rock_displacement
0x933a3e27fa7680ab,content/planet_forest_primordial/assets/terrain_materials/textures_packed/primordial_pebbles_small_displacement
0xde89f01fc88b8287,content/art_shared/textures/flat_normal
0x8d0ecf919579840d,core/stingray_renderer/shading_environment_components/snow_control
0x3e7bb6ee4d188436,content/planet_desert_sandy/assets/variation_mineral/terrain_materials/textures_packed/sandy_sand_smooth_displacement
0x62a13c7494758532,core/stingray_renderer/lookup_tables/sss_lut
0xff85fa5948548651,core/stingray_renderer/shading_environment_components/lens_flares_global
0x6798068a86f186f3,content/env_shared/assets/terrain_materials/textures/neutral_illuminate_sand_nms
0x2ead3ef6807e8759,content/env_shared/assets/lut_neutral
0x8e6ffc2474287bd,content/fac_illuminate/cha_illuminate_guy_staff/cha_illuminate_guy_staff_tier_2
0xaa115d6f65e687d3,core/stingray_renderer/entities/reflection_probe/reflective
0x99f01a4a0fef87e1,content/audio/obj_protospire
0x359d9f9c0db58862,content/audio/obj_robotarm
0xc8ad1b88933e889e,content/planet_forest_moor/assets/terrain_materials/textures_packed/moor_pebbles_small_displacement
0x6db7c1fcc45388fd,content/planet_desert_sandy/assets/variation_moon/terrain_materials/textures_packed/sandy_sand_smooth_displacement
0x11c27d3babb38956,content/fac_helldivers/equipment/support_weapons/machinegun/machinegun
0x50d8b7b6b88f89c2,content/audio/foley_illuminate
0x74bc9439af508a34,content/planet_forest_moor/assets/variation_arid/terrain_materials/texture_packed/moor_arid_dry_mud_heavy_displacement
0xc71c0c7b2e688b9b,content/env_cyborg/samples/automaton_super_sample_01
0x4c2d4985a04c8c3d,content/objectives/obj_common/icbm_silo/decals/m_rocket_decal_04
0xac60e78435098c9d,content/fac_illuminate/cha_observer/cha_observer
0x119cd5ef35b8cf0,content/audio/env_bots
0x2cc20ea30ac78d33,content/levels/ship_hub-cubemaps/reflection_probe_bake
0x1f8fed0970568e47,content/audio/gore_bots
0xdff30113d1a88e5e,content/planet_desert_sandy/assets/variation_mineral/terrain_materials/textures_packed/sandy_road_displacement
0x672d488cd2e68e90,content/audio/p8_senator
0x23045e8742728e97,content/audio/obj_seismic_probe
0xcb8c975f37c98f42,content/planet_forest_moor/assets/terrain_materials/textures_packed/moor_moss_displacement
0x5167a6807b078f60,content/planet_desert_sandy/assets/terrain_materials/textures_packed/sandy_scorch_displacement
0xdcbb66e4faaf8f9d,content/audio/us/Ship_Hub
0x5b739bc8153a8fc4,core/stingray_renderer/shading_environment_components/lens_quality
0xaab438596f5e8fd9,content/fac_bugs/cha_scavenger_predator/cha_scavenger_predator
0x2ee9e8fe5d5d90c2,content/env_super_earth/terrain_materials/textures_packed/superearth_grass_tall_nms
0xf59e87f892529121,content/audio/us/Shiphub_Ship_Master_VO
0xccae5264acd591b7,content/fac_bugs/cha_boomer/cha_boomer_tier_2
0x2603d6a9cd4191c9,content/audio/wep_laser_cannon
0x45e7e4e5370f92b3,content/env_shared_forest/assets/terrain_materials/textures_packed/forest_generic_dirt_albedo
0xef3a4136b21592cb,content/fac_helldivers/vehicles/shuttle_gunship/shuttle_gunship
0x89e5d43afd5d930c,content/env_shared_arctic/assets/textures/snow_pnrb_array
0xaeff09fdda1d934a,content/audio/vehi_player
0xa98f8b559c7993d8,content/fac_cyborgs/emplacements/cyborg_emplacement_hmg/cyborg_emplacement_hmg
0x23f63fb65c999472,content/audio/wep_ac3_arc_thrower
0x41090c263f2f94e3,content/fac_illuminate/cha_magus_adept/cha_magus_adept
0x765e2701d8a295d0,content/env_shared_forest/assets/terrain_materials/textures_packed/forest_ground_albedo
0x2eecd0b1fa49630,content/fac_helldivers/equipment/support_weapons/grenade_launcher/grenade_launcher
0xb699588126f796ac,content/art_shared/shading_global_lookups/ibl_iridescence_generic_lut
0xb2f7dd676929755,content/audio/bots_devastator
0xf269b9dc2a1a97b2,core/units/wwise_source
0x9eaf7ba31c1197bd,content/audio/foley_bugs
0x465f4895f3dc98d1,core/units/camera
0x139d3bd943db992a,content/levels/lighting/editor_testing/reflection_probe_radiance_bake
0x3544419135a9935,content/env_ship/hangar/se_destroyer_supportcannon_missile_launcher
0x12e811a86659953,content/planet_desert_savanna/assets/terrain_materials/textures_packed/savanna_forest_albedo
0x58d16742671b9968,content/audio/env_moor
0xcaa98fd602c699cb,content/planet_forest_swamp/assets/terrain_materials/textures_packed/swamp_dense_vegetation_albedo
0x2984330f814299e0,rendering/shader_libraries/volumetric_clouds
0xa3efaacdac4c9a3c,content/env_shared_arctic/assets/weathering/arctic_weathering_nar
0x38aa7107330f9a7d,content/planet_forest_moor/assets/variation_arid/terrain_materials/texture_packed/moor_field_driedgrass_02_displacement
0xee4ed3265a99aa1,content/env_super_earth/habs/corporation_props/blue_corp_tool_rack_01
0x951d5a7051b19aeb,content/fac_illuminate/cha_magus_adept/cha_magus_adept_tier_2
0x302c51b28d089bac,core/stingray_renderer/shader_libraries/development
0xfe5ec70e031b9c05,core/stingray_renderer/tools/cubemap_filtering
0x271a6beabe7d9c79,content/audio/us/Radio_Admiral_VO
0x6838d8c197cc9c78,content/objectives/obj_cyborgs/cyborg_orbital_cannon/cy_orbital_cannon
0x32541fc4ec7c9cdc,content/fac_bugs/cha_warrior/cha_warrior_tier_2
0x4219654470db9cfb,content/env_shared/assets/terrain_materials/textures/neutral_pebbles_heavy_nms
0x2e9d0bdc48b09e60,content/fac_helldivers/equipment/support_weapons/railgun/railgun
0xa39096a51ae9e86,content/audio/us/helldiver_soldier_female1_VO
0x12c19c7eae929eec,content/planet_forest_moor/assets/variation_arid/terrain_materials/texture_packed/moor_arid_dirt_displacement
0xf8a0ae053c099ef7,content/levels/lighting/desert/desert_day-cubemaps/reflection_probe_diffuse_bake
0xf8b2508e99fb9f28,content/art_shared/textures/customization/camo_library/cam_pattern_tilers/customization_camo_tiler_array
0xdac7d53fe0749f5f,content/fac_illuminate/equipment/shield_forcefield/hexagon_shield
0xe5bc35dee3c29f6f,content/art_shared/textures/dummy_weathering_nar
0x414e60a71f589f90,content/env_shared_arctic/assets/terrain_materials/textures_packed/snowy_forest_ground_nms
0x788864e7623b9fdb,content/env_ship/hangar/robotics_module_hellpods/robotics_module_hellpods
0x811185ba2b3ea06b,content/audio/obj_seaf_gun
0x4999529706afa093,content/env_shared/assets/terrain_materials/textures/neutral_pebbles_heavy_albedo
0x65cfa3b2c82a13d,content/audio/Init
0xd5c5a0491b83a183,content/audio/obj_colony_relay
0xca3d1aa07169a1a3,content/env_shared_forest/assets/terrain_materials/textures_packed/forest_moss_albedo
0xbca0ea9bbcb1a2f0,packages/pre_boot
0x39ab99895147a3bf,content/fac_helldivers/equipment/support_weapons/flamethrower/flamethrower
0xe0827991d7ada3dc,core/stingray_renderer/shader_libraries/fxaa
0x5746974de53ca3e7,content/audio/us/Tutorial_Extraction_Pilot_VO
0xf5617e47e228a475,core/stingray_renderer/shader_libraries/fsr
0x32a234e16986a4ad,core/stingray_renderer/shading_environment_components/film_grain
0xe72d5d50903ca505,content/planet_desert_savanna/assets/terrain_materials/textures_packed/savanna_dirt_albedo
0x1fc467344d88a51e,content/levels/lighting/desert/desert_day-cubemaps/reflection_probe_specular_bake
0x9c7582970607a523,rendering/shader_libraries/planet_atmosphere_space
0xca71326426b5a52d,core/stingray_renderer/shading_environment_components/post_effects
0xdb79bba861dba52e,content/audio/foley_player_surface_media_wood
0x591c4b9fd40ca5d8,content/audio/wep_colony_shotgun
0x4f47482dd155a60b,content/audio/p2_peacemaker
0x8c33c20637d2a687,content/fac_helldivers/vehicles/lav/lav
0x618432dd56aaa7e9,content/planet_forest_swamp/assets/terrain_materials/textures_packed/swamp_tall_vegetation_albedo
0x76234df3fe45a864,content/audio/env_teleporter
0xaffebe2316bba99a,content/objectives/obj_common/icbm_silo/decals/m_rocket_decal_08
0x3a83e2f09700a99b,core/stingray_renderer/shading_environment_components/global_utility
0x72fd27b7036caa87,content/art_shared/textures/dummy_weathering_dirtdata
0x85082f018d91aabf,content/audio/weapons_illuminate
0xf37a4e756300ab32,content/art_shared/textures/black_all_channels_dummy
0x1f6246d3f533abc1,content/audio/obj_drill
0x62d6f02617eabd5,content/audio/us/Objective_VO
0x42786dc1dd1eacad,content/objectives/obj_common/icbm_silo/icbm_rocket
0x84d1f2c7e35cad5e,core/stingray_renderer/shader_import/standard_transparent
0xc66b71770e5cad63,content/audio/obj_mortar_base
0x646c0f593b52ade0,content/audio/obj_leyline
0xadd299f56916ae1f,content/env_super_earth/habs/props/habs_barrel_fuel
0xd4d674551a41ae2a,content/audio/custom
0xdb7139323c40ae6f,content/fac_cyborgs/cha_soldier/cha_soldier_rocket
0xe08c8f4c7160af04,content/audio/foley_player_surface_media_concrete_stone
0x9e2e17f2ccccafdd,content/fac_bugs/cha_strider/cha_strider
0xc3958fdc9cc3b00b,content/audio/wep_eat17_expendable_at_rifle
0xf54d5cfa4ab0b045,content/levels/ship_hub-cubemaps/reflection_probe_diffuse_bake
0x4d283c018af7b053,content/audio/bots_scoutwalker
0x31f6f6e5e506b06b,content/planet_desert_savanna/assets/terrain_materials/textures_packed/savanna_pebbles_heavy_albedo
0xe3b6c3b937f4b0e2,content/audio/menu
0x972691f0d6cab16b,content/art_shared/base_shaders/nature/terrain_parent_material
0x65db88e3da48b174,content/audio/wep_jar5_dominator
0x4c05d0a26974b1cc,content/audio/obj_foggenerator
0xb24140866a2fb24b,content/audio/foley_player
0xe258ae5310adb2a6,content/env_space/space_backdrop/space_backdrop_baked_01
0xfa037bd69a75b2cb,content/art_shared/textures/dummy_weathering_albedo_graded
0xb4eb537ab5c6b2f5,core/stingray_renderer/shader_libraries/baker
0x19bc198a3e7bb327,core/wwise/lua/wwise_bank_reference
0xe581d8561b6fb340,content/objectives/obj_common/oil_field/oil_field_plane
0x2670e0047b2eb409,content/objectives/obj_cyborgs/cyborg_detector_tower/cy_detector_tower
0x9d4935fa69b6b41a,content/env_shared/assets/samples/super_uranium/super_uranium_sample_01
0xdc1d6597390eb41b,core/units/prototype
0xd2b09ab5781cb41e,content/audio/foley_player_surface_media_foliage
0x90f3748523b4b49f,content/env_shared/assets/terrain_materials/textures/neutral_road_nms
0x1506ceb1b099b525,content/planet_desert_sandy/assets/terrain_materials/textures_packed/sandy_rocky_sulfur_displacement
0xc650894e6eeeb676,content/planet_arctic_glacier/assets/variation_coldrocky/terrain_materials/textures_packed/arctic_dirt_mossy_displacement
0x12738f0c0c22b686,content/env_super_earth/tutorial/cryo_rocket/cryo_rocket
0xd101ce353891b6a3,content/env_super_earth/habs/props/se_pa_speaker_01
0x553c98a15083b763,core/stingray_renderer/shading_environment_components/ssao
0xd63fcbff0851b7af,content/fac_illuminate/cha_tripod/cha_tripod_tier_2
0x1b798f4f99a0b8c8,core/stingray_renderer/helper_units/decals/decal_box
0x206ac4aff536b8ff,content/objectives/obj_common/communications_relay/communications_relay
0x47a282584f49b90b,content/env_ship/bridge/bridge_hologram_map_01
0x982b261c4a02b9c2,content/audio/env_sandy
0x2e42becd00d0b9d9,core/wwise/lua/wwise_visualization
0x498646c6a1ffba95,content/audio/us/helldiver_soldier_female2_VO
0x6f6f6bfecbf4bad5,content/env_shared/assets/terrain_materials/textures/neutral_dirt_albedo
0xd2728d445667bbe1,content/effects/textures/smoke/fog_volume_01
0x258bb1ad169bbc7d,content/env_super_earth/military_base/utilities/gate_01
0x7b404cd47f21bcac,content/env_shared_forest/assets/weathering/forest_weathering_mask
0x8208ea6cb095be54,content/env_shared_desert/assets/samples/mineral_sample_01
0x87bfa5972114be61,content/audio/wep_r63_vigilance
0xbeb2a0f09e36bf72,content/env_cyborg/samples/automaton_sample_01
0xa9550dce339bf75,content/audio/obj_feedback_sounds
0xdf3c4f91e298bfa4,content/objectives/obj_bugs/central_core/central_core_drill_01
0xc0d2c5f919a9bff2,content/env_shared_forest/assets/terrain_materials/textures_packed/forest_road_albedo
0xa2506b257e85c019,content/env_shared_forest/assets/terrain_materials/textures_packed/forest_generic_rock_nms
0xefb59b3fdec4c039,content/planet_desert_sandy/assets/terrain_materials/textures_packed/sandy_sand_smooth_displacement
0xe0f3fbd53f36c064,core/editor_slave/resources/level_resources/sky_neutral_blue
0xd46964e2d144c0a7,content/audio/obj_silo
0xb9a93ec0253dc12d,content/audio/us/Radio_Eagle_Pilot_VO
0xaa3e93308ed9c130,content/audio/obj_generic_terminal
0xa2414ed6e129c19f,content/env_illuminate/samples/illuminate_enemy_sample_01
0x18d09afb83d8c1cd,content/effects/textures/lens_flares/space_sun_flare_new
0xb89c14656e3ac211,core/stingray_renderer/shading_environment_components/desaturate_highlight
0xdefe062c2567c23d,content/env_shared/assets/samples/legendarium_sample_01/legendarium_sample_01
0xa21f08920052c27e,content/objectives/obj_common/power_station/power_station
0x3251906a5f85c2fd,content/env_ship/generic/debug_store_screen
0x64401291fcb4c36e,content/env_super_earth/habs/containers/smuggler_cache
0xb39fcf5c73d5c383,content/env_shared/assets/samples/artifact_sample_01/artifact_sample_01
0x9bb3146602efc3e4,content/planet_forest_primordial/assets/terrain_materials/textures_packed/primordial_forest_scatter_displacement
0x22258f418fcac3fc,core/stingray_renderer/environments/color_grading_identity
0xffadd09e093fc415,core/stingray_renderer/shading_environment_components/motion_blur
0x3ed1ac373afcc522,content/audio/obj_orbital_cannon
0x418a3653ed19c55c,content/audio/haz_fire
0xc5aced476312c56e,content/env_shared/assets/terrain_materials/textures/neutral_bot_debris_displacement
0xb1d938c07e30c5db,content/objectives/obj_common/icbm_silo/icbm_silo
0xf41432892465c5fd,content/objectives/obj_common/carry_data/carry_data
0x548e7b0b2bb5c614,content/objectives/obj_common/icbm_silo/decals/m_rocket_decal_01
0x30f4d35db341c651,content/planet_desert_sandy/assets/variation_mineral/terrain_materials/textures_packed/sandy_sand_trampled_displacement
0x82bd6f1b452cc6ea,core/stingray_renderer/shader_libraries/screen_space_global_illumination
0x5f9486150891c71a,content/planet_forest_moor/assets/variation_arid/terrain_materials/texture_packed/moor_generic_rock_displacement
0xb16493b009eec762,content/fac_cyborgs/cha_lieutenant_assault/cha_lieutenant_assault
0x2aef069d23f8c77a,core/stingray_renderer/shading_environment_components/ssr
0x5b968cd78f8bc7a0,content/fac_bugs/cha_scavenger/cha_scavenger_captive
0xc6a87c428fd3c7a3,content/fac_helldivers/hellpod/hellbomb/hellbomb
0x3d9c95bd03c0c7cf,content/fac_cyborgs/cha_soldier/cha_soldier_heavy_weapon
0x344acda43878c7dc,core/stingray_renderer/shading_environment_components/cascaded_shadow_mapping
0xaecb330732e2c7dd,content/audio/obj_restore_power
0x2016f98826cc83c,content/env_ship/hangar/hangar_diagonal_elevator_01
0x947db4323ee9c881,content/env_super_earth/tutorial/cape_dispenser/cape_dispenser
0x49e2b348917fc931,rendering/shader_libraries/post_effects
0xbe71c8fe86ebca08,content/audio/obj_detector_tower
0x495bf47a4c60ca4d,core/performance_hud/gui
0x9fbb55f24f28ca7b,content/audio/wep_heavy_machinegun
0xc5159375ed79ca9b,content/planet_desert_sandy/assets/terrain_materials/textures_packed/sandy_weathering_mask
